step,condition,population,skill_reachability,resource_reachability,n_agents,maker_count,stage_consumer,stage_customizer,stage_maker,stage_advanced_maker,skill_mean,skill_median,skill_max,skill_var,method_count_total,method_holders,method_adoption_rate,method_peer_held,knowledge_diffusion_lag_mean,hop_count_mean,latent_distributed_resources,completed_projects_total,time_total,time_practice,time_share_practice,time_observe,time_share_observe,time_idle,time_share_idle,time_make,time_share_make,skill_gain_per_time,method_self_discovery_per_time,method_peer_acquisition_per_time,peer_acquired_count,self_discovered_count,reject_missing_asset,reject_time_budget_exceeded,count_practice,count_observe,count_idle,count_make,time_ask,time_share_ask,time_share,time_share_share,count_ask,count_share,reject_insufficient_material
20,C,nonparticipants_only,,,10,0,10,0,0,0,0.19067234330167046,0.16331832943598285,0.49677371689851907,0.008022692311884645,0,0,0.0,0,0.0,0.0,50.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
20,C,step_totals,,,,,,,,,,,,,,,,,,,,,78.70000000000009,17.5,0.22236340533672147,,,0.0,0.0,50.0,0.6353240152477757,0.016494775428082552,0.14,0.0,0,7,49,12,35,,31,50,5.600000000000002,0.0711562897077509,5.600000000000002,0.0711562897077509,28,28,28
20,C,reachability,0.15,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21,C,all_agents,,,40,27,10,3,26,1,0.26094036191428355,0.19914965108519256,0.7117851580660193,0.019683835372910432,96,28,0.7,0,0.0,0.0,32.225,649,,,,,,,,,,,,,,,,,,,,,,,,,,,
21,C,participants_only,,,30,27,0,3,26,1,0.28416292368730856,0.2088781871367713,0.7117851580660193,0.021493639544466137,96,28,0.9333333333333333,0,0.0,0.0,26.3,649,,,,,,,,,,,,,,,,,,,,,,,,,,,
21,C,nonparticipants_only,,,10,0,10,0,0,0,0.1912726765952085,0.16303766022372723,0.49428984831402645,0.007782974354619771,0,0,0.0,0,0.0,0.0,50.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
21,C,step_totals,,,,,,,,,,,,,,,,,,,,,88.10000000000008,19.5,0.2213393870601587,,,0.0,0.0,58.0,0.6583427922814977,0.014253786285019157,0.08620689655172414,0.0,0,5,19,16,39,,35,58,5.000000000000002,0.05675368898978431,5.600000000000002,0.06356413166855843,25,28,33
22,C,all_agents,,,40,28,10,2,27,1,0.26554368917483456,0.19915029843866328,0.7233137517433785,0.02082768921477971,103,28,0.7,0,0.0,0.0,32.425,693,,,,,,,,,,,,,,,,,,,,,,,,,,,
22,C,participants_only,,,30,28,0,2,27,1,0.2901021625452922,0.2114320747200094,0.7233137517433785,0.022840989960904688,103,28,0.9333333333333333,0,0.0,0.0,26.566666666666666,693,,,,,,,,,,,,,,,,,,,,,,,,,,,
22,C,nonparticipants_only,,,10,0,10,0,0,0,0.19186826906346177,0.1629940079676523,0.49181839907245634,0.007550363604955077,0,0,0.0,0,0.0,0.0,50.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
22,C,step_totals,,,,,,,,,,,,,,,,,,,,,78.20000000000009,17.0,0.21739130434782583,,,0.0,0.0,50.0,0.6393861892583113,0.016377030610922997,0.14,0.0,0,7,49,12,34,,31,50,5.600000000000002,0.0716112531969309,5.600000000000002,0.0716112531969309,28,28,27
23,C,all_agents,,,40,29,10,1,28,1,0.27020442874404704,0.20320930420375022,0.7343812016736434,0.021900825820752767,112,28,0.7,0,0.0,0.0,32.225,734,,,,,,,,,,,,,,,,,,,,,,,,,,,
23,C,participants_only,,,30,29,0,1,28,1,0.2961194068081187,0.2119796646512388,0.7343812016736434,0.024073575950547533,112,28,0.9333333333333333,0,0.0,0.0,26.3,734,,,,,,,,,,,,,,,,,,,,,,,,,,,
23,C,nonparticipants_only,,,10,0,10,0,0,0,0.19245949455183192,0.16394825864101772,0.4893593070770941,0.007323542374632647,0,0,0.0,0,0.0,0.0,50.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
23,C,step_totals,,,,,,,,,,,,,,,,,,,,,86.50000000000009,18.5,0.21387283236994198,,,0.0,0.0,58.0,0.6705202312138722,0.014854605051763593,0.15517241379310345,0.0,0,9,18,19,37,,34,58,4.400000000000001,0.050867052023121355,5.600000000000002,0.06473988439306355,22,28,32
24,C,all_agents,,,40,30,10,0,29,1,0.2743393668138727,0.20383248467017806,0.7450059536066976,0.02315586380022857,122,29,0.725,0,0.0,0.0,32.425,776,,,,,,,,,,,,,,,,,,,,,,,,,,,
