step,condition,population,skill_reachability,resource_reachability,n_agents,maker_count,stage_consumer,stage_customizer,stage_maker,stage_advanced_maker,skill_mean,skill_median,skill_max,skill_var,method_count_total,method_holders,method_adoption_rate,method_peer_held,knowledge_diffusion_lag_mean,hop_count_mean,latent_distributed_resources,completed_projects_total,time_total,time_observe,time_share_observe,time_make,time_share_make,time_practice,time_share_practice,time_idle,time_share_idle,skill_gain_per_time,method_self_discovery_per_time,method_peer_acquisition_per_time,peer_acquired_count,self_discovered_count,reject_time_budget_exceeded,reject_missing_asset,count_observe,count_make,count_practice,count_idle,time_ask,time_share_ask,time_share,time_share_share,count_ask,count_share,reject_insufficient_material
21,C,participants_only,,,30,29,0,1,29,0,0.2998265413035321,0.2387788026881718,0.7540530096498352,0.026831093981835516,104,28,0.9333333333333333,0,0.0,0.0,25.3,661,,,,,,,,,,,,,,,,,,,,,,,,,,,
21,C,nonparticipants_only,,,10,0,10,0,0,0,0.1730806725924673,0.1609696267854464,0.39397794059143143,0.003978322626673202,0,0,0.0,0,0.0,0.0,50.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
21,C,step_totals,,,,,,,,,,,,,,,,,,,,,89.3000000000001,,,58.0,0.649496080627099,19.5,0.21836506159014535,0.0,0.0,0.013727868629596681,0.1206896551724138,0.0,0,7,10,25,,58,39,37,6.200000000000003,0.06942889137737958,5.600000000000002,0.0627099664053751,31,28,37
22,C,all_agents,,,40,29,10,1,29,0,0.27169254310176055,0.21093591577780046,0.7638908892638419,0.0252559141891029,108,28,0.7,0,0.0,0.0,31.7,696,,,,,,,,,,,,,,,,,,,,,,,,,,,
22,C,participants_only,,,30,29,0,1,29,0,0.3043325500413027,0.23833028293170597,0.7638908892638419,0.028139638641033644,108,28,0.9333333333333333,0,0.0,0.0,25.6,696,,,,,,,,,,,,,,,,,,,,,,,,,,,
22,C,nonparticipants_only,,,10,0,10,0,0,0,0.17377252228313403,0.1627986574011858,0.3920080508884743,0.0038203001971503364,0,0,0.0,0,0.0,0.0,50.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
22,C,step_totals,,,,,,,,,,,,,,,,,,,,,78.40000000000009,,,49.0,0.6249999999999992,18.0,0.2295918367346936,0.0,0.0,0.013084771083480965,0.08163265306122448,0.0,0,4,12,50,,49,36,34,5.8000000000000025,0.07397959183673464,5.600000000000002,0.07142857142857137,29,28,33
23,C,all_agents,,,40,30,10,0,30,0,0.27544699797574057,0.21313272715348255,0.7733352536932881,0.026310660573337998,110,28,0.7,0,0.0,0.0,31.475,729,,,,,,,,,,,,,,,,,,,,,,,,,,,
23,C,participants_only,,,30,30,0,0,30,0,0.3091096615354384,0.23795129877634916,0.7733352536932881,0.029325239014784007,110,28,0.9333333333333333,0,0.0,0.0,25.3,729,,,,,,,,,,,,,,,,,,,,,,,,,,,
23,C,nonparticipants_only,,,10,0,10,0,0,0,0.17445900729664704,0.16440673978582282,0.39004801063403194,0.0036688262337990613,0,0,0.0,0,0.0,0.0,50.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
23,C,step_totals,,,,,,,,,,,,,,,,,,,,,89.30000000000011,,,58.0,0.6494960806270988,19.5,0.2183650615901453,0.0,0.0,0.01192440912612767,0.034482758620689655,0.0,0,2,10,25,,58,39,37,6.200000000000003,0.06942889137737956,5.600000000000002,0.06270996640537509,31,28,37
24,C,all_agents,,,40,30,10,0,30,0,0.27913634275915605,0.2136910612371726,0.7824018435455566,0.02753633053844447,117,28,0.7,0,0.0,0.0,31.7,769,,,,,,,,,,,,,,,,,,,,,,,,,,,
